review_idx,sentence_idx,aspect,sentence,true_label,baseline_pred,bert_pred,category,n_words,has_negation_marker
4420,2,"design, appearance and looks","I did a whole shower of stars, around the stars in this rocker.",positive,positive,positive,both_correct,13,False
4420,2,product quality and performance,"I did a whole shower of stars, around the stars in this rocker.",positive,positive,positive,both_correct,13,False
4420,3,product quality and performance,"It is very sturdy, the light show rocks, and the fabric around it make it look like a bassinet.",positive,positive,positive,both_correct,19,False
4420,3,"design, appearance and looks","It is very sturdy, the light show rocks, and the fabric around it make it look like a bassinet.",positive,positive,positive,both_correct,19,False
4420,5,"design, appearance and looks","It was a wonderful surprise of quality and cuteness, when put together!!",positive,positive,positive,both_correct,12,False
4420,5,product quality and performance,"It was a wonderful surprise of quality and cuteness, when put together!!",positive,positive,positive,both_correct,12,False
4423,0,product quality and performance,"I read all the ratings on these mattress', and someone said that this was was just foam and no inner spring.",negative,negative,negative,both_correct,21,True
4423,1,product quality and performance,"If they look at the WEIGHTS they will see that this one is 3x heavier than the foam, and mine DEFINITELY HAS INNER SPRINGS!!",positive,positive,positive,both_correct,24,False
4423,2,product quality and performance,"It is really a nice mattress, and I am very pleased with my purchase!!",positive,positive,positive,both_correct,14,False
4423,2,"comfort, softness and texture","It is really a nice mattress, and I am very pleased with my purchase!!",positive,positive,positive,both_correct,14,False
4434,0,product quality and performance,Not as good for active babies as I thought.,negative,negative,negative,both_correct,9,True
4434,0,safety for babies and children,Not as good for active babies as I thought.,negative,negative,negative,both_correct,9,True
4442,0,"comfort, softness and texture","Made in China..doubtfully ""natural"".",negative,negative,negative,both_correct,4,False
4442,0,"design, appearance and looks","Made in China..doubtfully ""natural"".",negative,negative,negative,both_correct,4,False
4447,0,"comfort, softness and texture",Warm n cozy,positive,positive,positive,both_correct,3,False
4447,0,"ease of use, assembly and convenience",Warm n cozy,positive,positive,positive,both_correct,3,False
4462,1,"comfort, softness and texture",Nice for pets but not babies,positive,positive,positive,both_correct,6,True
4462,1,"design, appearance and looks",Nice for pets but not babies,positive,positive,positive,both_correct,6,True
4466,1,product quality and performance,"They work great, from newborn to toddler!",positive,positive,positive,both_correct,7,False
4466,1,"ease of use, assembly and convenience","They work great, from newborn to toddler!",positive,positive,positive,both_correct,7,False
4466,2,"comfort, softness and texture","I use them with prefolds on ""no"" snap fitters and wool covers over.",negative,negative,negative,both_correct,13,False
4466,2,"ease of use, assembly and convenience","I use them with prefolds on ""no"" snap fitters and wool covers over.",negative,negative,negative,both_correct,13,False
4466,3,product quality and performance,So much better then pins.,negative,positive,positive,both_wrong,5,False
4466,3,"ease of use, assembly and convenience",So much better then pins.,negative,positive,positive,both_wrong,5,False
4486,0,"comfort, softness and texture",I much prefer these to baby bath slings and tubs.,negative,negative,negative,both_correct,10,False
4486,0,product quality and performance,I much prefer these to baby bath slings and tubs.,negative,negative,negative,both_correct,10,False
4486,1,safety for babies and children,I tried a sling for my second and third babies and they kept sliding down or flipping off.,negative,negative,negative,both_correct,18,False
4486,1,product quality and performance,I tried a sling for my second and third babies and they kept sliding down or flipping off.,negative,negative,negative,both_correct,18,False
4486,2,safety for babies and children,I threw the stupid bath sling away for my fourth and bought another bath sponge for #4.,negative,negative,negative,both_correct,17,True
4486,2,"durability, washability and longevity",I threw the stupid bath sling away for my fourth and bought another bath sponge for #4.,negative,negative,negative,both_correct,17,True
4486,3,product quality and performance,She seems much more comfortable than the previous two babies did on the sling.,positive,positive,positive,both_correct,14,False
4486,3,"comfort, softness and texture",She seems much more comfortable than the previous two babies did on the sling.,positive,positive,positive,both_correct,14,False
4486,4,"price, cost and value for money","Yes, sponges need replacing every few months, but they still come off cheaper than a baby bathtub.",positive,negative,positive,bert_fixes_baseline_error,17,True
4486,4,product quality and performance,"Yes, sponges need replacing every few months, but they still come off cheaper than a baby bathtub.",positive,positive,positive,both_correct,17,True
4489,0,"ease of use, assembly and convenience","This bassinet is really, really easy to set up.",positive,positive,positive,both_correct,9,False
4489,0,product quality and performance,"This bassinet is really, really easy to set up.",positive,positive,positive,both_correct,9,False
4489,1,product quality and performance,I was very impressed with that.,positive,positive,positive,both_correct,6,False
4489,1,"design, appearance and looks",I was very impressed with that.,positive,positive,positive,both_correct,6,False
4489,2,product quality and performance,It also seems very sturdy.,positive,positive,positive,both_correct,5,False
4489,2,"durability, washability and longevity",It also seems very sturdy.,positive,positive,positive,both_correct,5,False
4489,3,safety for babies and children,"I'm really concerned about the ""mattress"" pad it came with, though.",negative,negative,positive,bert_introduces_new_error,11,False
4489,3,product quality and performance,"I'm really concerned about the ""mattress"" pad it came with, though.",negative,negative,positive,bert_introduces_new_error,11,False
4489,4,"comfort, softness and texture",I have diaper changing pads and quilts that have more cushion.,negative,negative,negative,both_correct,11,False
4489,4,safety for babies and children,I have diaper changing pads and quilts that have more cushion.,negative,negative,negative,both_correct,11,False
4489,5,safety for babies and children,There are warnings against using any other padding due to suffocation risks and I respect that.,positive,negative,positive,bert_fixes_baseline_error,16,False
4489,6,safety for babies and children,"However, my baby isn't here yet, so I don't know how she'd react to sleeping on a particle board slat covered with a thin blanket.",negative,negative,negative,both_correct,25,True
4489,6,"comfort, softness and texture","However, my baby isn't here yet, so I don't know how she'd react to sleeping on a particle board slat covered with a thin blanket.",negative,negative,negative,both_correct,25,True
4489,8,"design, appearance and looks","The zippered cover is odd, but we camp frequently and I can see it being very useful..in the woods.",positive,positive,positive,both_correct,19,True
4489,8,product quality and performance,"The zippered cover is odd, but we camp frequently and I can see it being very useful..in the woods.",positive,positive,positive,both_correct,19,True
4489,10,safety for babies and children,"Even though I sound a little negative, I recommended this to my sister who is having a baby a month after me.",positive,negative,positive,bert_fixes_baseline_error,22,False
4489,11,"ease of use, assembly and convenience","She bought one and was also impressed with the weight, construction, and ease of set up..but concerned with the so-called mattress.",positive,positive,positive,both_correct,21,True
4489,11,product quality and performance,"She bought one and was also impressed with the weight, construction, and ease of set up..but concerned with the so-called mattress.",positive,positive,positive,both_correct,21,True
4489,12,"ease of use, assembly and convenience","The colors are cute and as I mentioned earlier, it's very sturdy and easy to set up, take down, or fold.",positive,positive,positive,both_correct,21,False
4489,12,"design, appearance and looks","The colors are cute and as I mentioned earlier, it's very sturdy and easy to set up, take down, or fold.",positive,positive,positive,both_correct,21,False
4489,13,product quality and performance,It's compact and lightweight,positive,negative,positive,bert_fixes_baseline_error,4,False
4489,13,"ease of use, assembly and convenience",It's compact and lightweight,positive,negative,positive,bert_fixes_baseline_error,4,False
4489,14,"comfort, softness and texture",and I'm excited to travel with it rather than our huge playpen.,positive,positive,positive,both_correct,12,False
4489,14,"ease of use, assembly and convenience",and I'm excited to travel with it rather than our huge playpen.,positive,positive,positive,both_correct,12,False
4489,15,product quality and performance,The only thing keeping me from a five star rating is that darn mattress pad.,negative,negative,negative,both_correct,15,False
4494,0,"design, appearance and looks",I first saw one of these lamps in a museum gift shop and thought it was so cool.,positive,positive,positive,both_correct,18,False
4494,1,"price, cost and value for money",Unfortunately I just could not justify the $75 price tag,negative,negative,negative,both_correct,10,True
4494,4,"design, appearance and looks","this is listed for kids I think it's a wonderful lamp for anyone who is looking for something a bit different. Measuring 4.8"" this is perfect for either displaying on the included wooden stand or by hanging from the small metal hooks at the top. <br",positive,positive,positive,both_correct,46,False
4494,4,"size, dimensions and fit","this is listed for kids I think it's a wonderful lamp for anyone who is looking for something a bit different. Measuring 4.8"" this is perfect for either displaying on the included wooden stand or by hanging from the small metal hooks at the top. <br",positive,positive,positive,both_correct,46,False
4494,5,"design, appearance and looks","/>This will change between 16 colors, all giving the orb a completely different appearance.",positive,positive,positive,both_correct,14,False
4494,6,"ease of use, assembly and convenience",This can be controlled via touch or by the remote.,positive,negative,negative,both_wrong,10,False
4494,7,product quality and performance,It is charged by USB and the internal battery will power it for a decent amount of time. The only thing it lacks which I wish it had was an automatic timer where it would be on for 4 hours off for 20 (or 6 / 18),negative,negative,negative,both_correct,47,False
4494,8,"ease of use, assembly and convenience",so it would just come on each evening without me thinking about it.,negative,negative,negative,both_correct,13,False
4494,9,product quality and performance,"If they added this one feature I would purchase several more. Even without that, this is a great product.",positive,positive,positive,both_correct,19,False
4494,10,"design, appearance and looks",Great as a gift and a cool accent piece.,positive,positive,positive,both_correct,9,False
4494,10,"comfort, softness and texture",Great as a gift and a cool accent piece.,positive,positive,positive,both_correct,9,False
4503,0,product quality and performance,I wanted to love this high chair but I'm so disappointed!,negative,negative,negative,both_correct,11,True
4503,0,"design, appearance and looks",I wanted to love this high chair but I'm so disappointed!,negative,negative,negative,both_correct,11,True
4503,1,"price, cost and value for money",I don't know if I got a used one or what (I paid for a new one!),negative,negative,negative,both_correct,17,True
4503,3,"design, appearance and looks",I love how compact it is and that it converts to a little chair.,positive,positive,positive,both_correct,14,False
4503,3,"ease of use, assembly and convenience",I love how compact it is and that it converts to a little chair.,positive,positive,positive,both_correct,14,False
4503,4,"ease of use, assembly and convenience",The tray is on the small side but big enough for what you need and the height is great for pulling baby right up to the table.,positive,positive,positive,both_correct,27,True
4503,4,"size, dimensions and fit",The tray is on the small side but big enough for what you need and the height is great for pulling baby right up to the table.,positive,positive,positive,both_correct,27,True
4507,0,"ease of use, assembly and convenience",This night light is so simple it can be overlooked.,positive,positive,positive,both_correct,10,False
4507,1,"ease of use, assembly and convenience",Its portability is what we love so much about it.,positive,positive,positive,both_correct,10,False
4507,1,product quality and performance,Its portability is what we love so much about it.,positive,positive,positive,both_correct,10,False
4507,2,product quality and performance,"Our daughter keeps it in her bed, she turns it on when we leave the room and when she needs to get up and go to the bathroom in the dark. The light shuts off by itself after 20mn, so we know it's not keeping her awake too long. I wouldn't say it's bright enough to read comfortably, but definitely bright enough to see around the room and not trip over something.",positive,positive,positive,both_correct,72,True
4510,0,product quality and performance,"This thermometer is so frustrating! It was recommended to us by nurses at the hospital our daughter was born in, but with a squirmy baby like ours, we get different readings every time we take her temperature. Seeing the thermometer come near her forehead makes her want to play with it, so she starts moving around and swiping properly across her forehead is impossible. Not great for super squirmy and very active/awake babies!",negative,negative,negative,both_correct,73,True
4520,0,product quality and performance,"I love this thing, easy to wipe clean, comfortable and safe - but minus one star for the price!",negative,positive,negative,bert_fixes_baseline_error,19,True
4520,0,"price, cost and value for money","I love this thing, easy to wipe clean, comfortable and safe - but minus one star for the price!",negative,positive,negative,bert_fixes_baseline_error,19,True
4520,0,"comfort, softness and texture","I love this thing, easy to wipe clean, comfortable and safe - but minus one star for the price!",negative,positive,negative,bert_fixes_baseline_error,19,True
4520,0,"ease of use, assembly and convenience","I love this thing, easy to wipe clean, comfortable and safe - but minus one star for the price!",negative,positive,negative,bert_fixes_baseline_error,19,True
4520,1,"price, cost and value for money",Why is it so expensive?,negative,negative,negative,both_correct,5,False
4523,0,"comfort, softness and texture",Love this toy!,positive,positive,positive,both_correct,3,False
4523,0,"design, appearance and looks",Love this toy!,positive,positive,positive,both_correct,3,False
4523,1,safety for babies and children,Safe for baby.,positive,positive,positive,both_correct,3,False
4523,1,"comfort, softness and texture",Safe for baby.,positive,positive,positive,both_correct,3,False
4531,0,"comfort, softness and texture","When my children were born, I used huggies for the 1st few months with #1.",positive,negative,positive,bert_fixes_baseline_error,15,False
4531,0,safety for babies and children,"When my children were born, I used huggies for the 1st few months with #1.",positive,negative,positive,bert_fixes_baseline_error,15,False
4531,1,product quality and performance,That ended when loves were cheaper and worked almost just as good.,positive,positive,negative,bert_introduces_new_error,12,False
4531,3,"price, cost and value for money",Now that my daughter is having my new grandbaby girl loves continues to be the go to diaper. The cost vs usability is unbeatable.,negative,positive,negative,bert_fixes_baseline_error,24,False
4531,3,product quality and performance,Now that my daughter is having my new grandbaby girl loves continues to be the go to diaper. The cost vs usability is unbeatable.,negative,positive,negative,bert_fixes_baseline_error,24,False
4531,4,product quality and performance,These are cost effective diapers and work almost as well as the high $ brands.,positive,positive,positive,both_correct,15,False
4531,4,"price, cost and value for money",These are cost effective diapers and work almost as well as the high $ brands.,positive,positive,positive,both_correct,15,False
4531,5,"price, cost and value for money","The difference in cost in my opinion is not worth the leak protetion, durability or ease of use.",negative,negative,negative,both_correct,18,True
4531,5,product quality and performance,"The difference in cost in my opinion is not worth the leak protetion, durability or ease of use.",negative,negative,negative,both_correct,18,True
4531,6,"durability, washability and longevity",Loves has great protection they will last with your kids running around playing until changing is needed.,positive,positive,positive,both_correct,17,False
4531,6,product quality and performance,Loves has great protection they will last with your kids running around playing until changing is needed.,positive,positive,positive,both_correct,17,False
4531,7,"price, cost and value for money","Over night protection is just as good as well. Dont waste your hard earned, tight budget money for diapers that are way over priced when loves are just as effective.",positive,positive,positive,both_correct,30,False
4531,7,product quality and performance,"Over night protection is just as good as well. Dont waste your hard earned, tight budget money for diapers that are way over priced when loves are just as effective.",positive,positive,positive,both_correct,30,False
4531,8,"price, cost and value for money",These will always be my family's #1 choice based on cost and effectiveness. 3 generations and growing with loves diapers catching all the crap along the way.,positive,positive,positive,both_correct,27,False
4531,8,product quality and performance,These will always be my family's #1 choice based on cost and effectiveness. 3 generations and growing with loves diapers catching all the crap along the way.,positive,positive,positive,both_correct,27,False
4541,0,safety for babies and children,We wanted a non video one to have as extra when our son slept in a random room in the house.,negative,negative,negative,both_correct,21,False
4541,0,"price, cost and value for money",We wanted a non video one to have as extra when our son slept in a random room in the house.,negative,negative,negative,both_correct,21,False
4541,1,product quality and performance,These work great and he range is good too,positive,positive,positive,both_correct,9,False
4541,1,"price, cost and value for money",These work great and he range is good too,positive,positive,positive,both_correct,9,False
4541,2,"ease of use, assembly and convenience",so I can walk around outside,positive,positive,positive,both_correct,6,False
4552,0,"size, dimensions and fit",Very hard to put on.,negative,negative,negative,both_correct,5,False
4569,1,product quality and performance,This by far is my favorite.,positive,positive,positive,both_correct,6,False
4569,1,"comfort, softness and texture",This by far is my favorite.,positive,positive,positive,both_correct,6,False
4569,2,product quality and performance,Only uses 2 batteries which is great!,positive,positive,positive,both_correct,7,False
4569,2,"ease of use, assembly and convenience",Only uses 2 batteries which is great!,positive,positive,positive,both_correct,7,False
4569,3,"design, appearance and looks",And it's so cute!,positive,positive,positive,both_correct,4,False
4569,3,"comfort, softness and texture",And it's so cute!,positive,positive,positive,both_correct,4,False
4571,0,"durability, washability and longevity",Diapers are something that some people are really picky about.,positive,negative,positive,bert_fixes_baseline_error,10,False
4571,0,"size, dimensions and fit",Diapers are something that some people are really picky about.,positive,negative,positive,bert_fixes_baseline_error,10,False
4571,1,safety for babies and children,I understand that some babies have sensitive skin and have to have certain types or brands of diapers.,positive,positive,positive,both_correct,18,False
4571,2,product quality and performance,But we have never been disappointed by Luvs.,positive,negative,positive,bert_fixes_baseline_error,8,True
4571,2,"durability, washability and longevity",But we have never been disappointed by Luvs.,positive,negative,positive,bert_fixes_baseline_error,8,True
4571,3,"price, cost and value for money",It's the only brand consistently as cheap as Walmart's store brand Parents Choice.,negative,negative,negative,both_correct,13,False
4571,4,safety for babies and children,"I've found with my kids, leaks may or may not happen and it's not from the diaper.",negative,negative,negative,both_correct,17,True
4571,5,product quality and performance,My oldest never leaked and had many different brands.,positive,positive,positive,both_correct,9,True
4571,5,"durability, washability and longevity",My oldest never leaked and had many different brands.,positive,positive,positive,both_correct,9,True
4571,6,safety for babies and children,My second had leaks and she was in all types of brands.,negative,negative,negative,both_correct,12,False
4571,8,"price, cost and value for money","And when you're going through 6-10 diapers a day (depending on age), we always try to find the best deal.",negative,positive,positive,both_wrong,20,False
4571,9,"price, cost and value for money",Luvs is a great deal!,positive,positive,positive,both_correct,5,False
4571,9,"design, appearance and looks",Luvs is a great deal!,positive,positive,positive,both_correct,5,False
4571,10,product quality and performance,You won't be disappointed!,positive,negative,positive,bert_fixes_baseline_error,4,True
4571,10,"design, appearance and looks",You won't be disappointed!,positive,negative,positive,bert_fixes_baseline_error,4,True
4572,1,product quality and performance,Good size for young adults and teens.,positive,positive,positive,both_correct,7,False
4572,1,"size, dimensions and fit",Good size for young adults and teens.,positive,positive,positive,both_correct,7,False
4572,2,product quality and performance,Product is exactly as shown.,positive,positive,positive,both_correct,5,False
4572,3,"design, appearance and looks",My daugher loves the bottle.,positive,positive,positive,both_correct,5,False
4572,3,"comfort, softness and texture",My daugher loves the bottle.,positive,positive,positive,both_correct,5,False
4573,0,product quality and performance,These are made all in one piece so there is no choking risk.,positive,negative,positive,bert_fixes_baseline_error,13,True
4573,0,"ease of use, assembly and convenience",These are made all in one piece so there is no choking risk.,positive,negative,positive,bert_fixes_baseline_error,13,True
4573,0,safety for babies and children,These are made all in one piece so there is no choking risk.,positive,negative,positive,bert_fixes_baseline_error,13,True
4573,1,"comfort, softness and texture",They are very smooth and a good size for the mouth of a newborn.,positive,positive,positive,both_correct,14,False
4573,1,product quality and performance,They are very smooth and a good size for the mouth of a newborn.,positive,positive,positive,both_correct,14,False
4573,1,"size, dimensions and fit",They are very smooth and a good size for the mouth of a newborn.,positive,positive,positive,both_correct,14,False
4573,2,"durability, washability and longevity",They have no hidden ridges or anything so they are also easy to keep clean and stand up well to teething babies.,positive,positive,positive,both_correct,22,True
4573,2,product quality and performance,They have no hidden ridges or anything so they are also easy to keep clean and stand up well to teething babies.,positive,positive,positive,both_correct,22,True
4573,2,"ease of use, assembly and convenience",They have no hidden ridges or anything so they are also easy to keep clean and stand up well to teething babies.,positive,positive,positive,both_correct,22,True
4573,3,product quality and performance,Very durable.,positive,positive,positive,both_correct,2,False
4573,3,"durability, washability and longevity",Very durable.,positive,positive,positive,both_correct,2,False
4573,4,safety for babies and children,I would definitely recommend these to other parents with young infants.,positive,positive,positive,both_correct,11,False
4573,4,product quality and performance,I would definitely recommend these to other parents with young infants.,positive,positive,positive,both_correct,11,False
4586,1,safety for babies and children,"I love the spray formula, it's so easy to use even my kids can spray themselves and I feel safe knowing they're protected from the harmful rays of the sun.",positive,positive,positive,both_correct,30,False
4586,1,product quality and performance,"I love the spray formula, it's so easy to use even my kids can spray themselves and I feel safe knowing they're protected from the harmful rays of the sun.",positive,positive,positive,both_correct,30,False
4586,1,"ease of use, assembly and convenience","I love the spray formula, it's so easy to use even my kids can spray themselves and I feel safe knowing they're protected from the harmful rays of the sun.",positive,positive,positive,both_correct,30,False
4586,3,product quality and performance,It's wonderful to use and very easy to apply.,positive,positive,positive,both_correct,9,False
4586,3,"ease of use, assembly and convenience",It's wonderful to use and very easy to apply.,positive,positive,positive,both_correct,9,False
4586,4,"durability, washability and longevity",I haven't had a sunburn all Summer Long even here in Texas.,negative,negative,negative,both_correct,12,True
4586,4,product quality and performance,I haven't had a sunburn all Summer Long even here in Texas.,negative,negative,negative,both_correct,12,True
4588,0,"design, appearance and looks",Very attractive set of nesting baskets!,positive,positive,positive,both_correct,6,False
4588,0,"comfort, softness and texture",Very attractive set of nesting baskets!,positive,positive,positive,both_correct,6,False
4588,1,product quality and performance,They had a slight smell upon unpacking but it quickly disappeared after they aired out.,negative,negative,negative,both_correct,15,True
4588,2,product quality and performance,The corners are not as strong as I'd like.,negative,negative,negative,both_correct,9,True
4588,2,"design, appearance and looks",The corners are not as strong as I'd like.,negative,negative,negative,both_correct,9,True
4588,3,"design, appearance and looks",They look like they wobble there a bit and aren't lashed together as tight as the rest of the basket.,negative,negative,negative,both_correct,20,True
4588,3,product quality and performance,They look like they wobble there a bit and aren't lashed together as tight as the rest of the basket.,negative,negative,negative,both_correct,20,True
4588,4,"comfort, softness and texture","The weave is mostly even and any irregularity adds to the organic, natural feel.",positive,positive,positive,both_correct,14,False
4588,4,"design, appearance and looks","The weave is mostly even and any irregularity adds to the organic, natural feel.",positive,positive,positive,both_correct,14,False
4592,0,"ease of use, assembly and convenience",Super handy little carabiner clip!,positive,positive,positive,both_correct,5,False
4592,0,product quality and performance,Super handy little carabiner clip!,positive,positive,positive,both_correct,5,False
4592,1,product quality and performance,The velcro stays tight and the carabiner can hold a suprising amount of weight.,positive,positive,negative,bert_introduces_new_error,14,False
4592,1,"ease of use, assembly and convenience",The velcro stays tight and the carabiner can hold a suprising amount of weight.,positive,positive,negative,bert_introduces_new_error,14,False
4592,3,"design, appearance and looks",All the stitching looks very even and done right.,positive,positive,positive,both_correct,9,False
4592,3,product quality and performance,All the stitching looks very even and done right.,positive,positive,positive,both_correct,9,False
4602,0,product quality and performance,"I love this product, and not just because I've got my brand new grandson's hand and foot prints.",positive,positive,positive,both_correct,18,True
4602,0,"design, appearance and looks","I love this product, and not just because I've got my brand new grandson's hand and foot prints.",positive,positive,positive,both_correct,18,True
4602,1,"ease of use, assembly and convenience","It's easy to use easy directions to follow, and you can paint it if you like or leave it as is.",positive,negative,positive,bert_fixes_baseline_error,21,False
4602,1,"design, appearance and looks","It's easy to use easy directions to follow, and you can paint it if you like or leave it as is.",positive,negative,positive,bert_fixes_baseline_error,21,False
4602,2,"ease of use, assembly and convenience",Very easy to hang even without framing.,positive,positive,positive,both_correct,7,False
4602,2,"design, appearance and looks",Very easy to hang even without framing.,positive,positive,positive,both_correct,7,False
4623,0,safety for babies and children,This is a nice idea for childproofing your outlets.,positive,positive,positive,both_correct,9,False
4623,1,"ease of use, assembly and convenience","Rather than have to pull out a plastic placeholder like traditional childproof covers, this twists out of the way to expose the outlet, staying in place.",positive,negative,negative,both_wrong,26,False
4623,1,product quality and performance,"Rather than have to pull out a plastic placeholder like traditional childproof covers, this twists out of the way to expose the outlet, staying in place.",positive,negative,negative,both_wrong,26,False
4623,2,"ease of use, assembly and convenience","When done, remove your plugged in item and the cover springs back covering the holes automagically.",negative,negative,negative,both_correct,16,False
4623,2,product quality and performance,"When done, remove your plugged in item and the cover springs back covering the holes automagically.",negative,negative,negative,both_correct,16,False
4623,3,"design, appearance and looks","Pretty cool! However, they are a little harder to install than traditional covers.",negative,negative,negative,both_correct,13,True
4623,5,product quality and performance,In my case I had two fall off after installation.,negative,negative,negative,both_correct,10,False
4623,6,product quality and performance,"Turns out some spackle/paint had gotten onto the outlet and the cover stuck to that instead of the face of the plug, which didn't last long before falling.",negative,negative,negative,both_correct,28,True
4623,6,"design, appearance and looks","Turns out some spackle/paint had gotten onto the outlet and the cover stuck to that instead of the face of the plug, which didn't last long before falling.",negative,negative,negative,both_correct,28,True
4623,7,product quality and performance,"It also adds a few mm of distance between the plug and the outlet, but that doesn't seem to have been much of a problem in my testing.",negative,negative,negative,both_correct,28,True
4623,7,"size, dimensions and fit","It also adds a few mm of distance between the plug and the outlet, but that doesn't seem to have been much of a problem in my testing.",negative,negative,negative,both_correct,28,True
4623,8,product quality and performance,Plug-in appliances were still snug and functional even with that slight gap.,negative,negative,negative,both_correct,12,False
4623,8,"design, appearance and looks",Plug-in appliances were still snug and functional even with that slight gap.,negative,negative,negative,both_correct,12,False
4623,8,"size, dimensions and fit",Plug-in appliances were still snug and functional even with that slight gap.,negative,negative,negative,both_correct,12,False
4623,9,safety for babies and children,"I definitely like the idea behind it, and the fact that I won't accidentally misplace and lose the child safety plug like I always do with the old ones.",positive,positive,positive,both_correct,29,True
4623,9,product quality and performance,"I definitely like the idea behind it, and the fact that I won't accidentally misplace and lose the child safety plug like I always do with the old ones.",positive,positive,positive,both_correct,29,True
4623,10,product quality and performance,"It's not a perfect product, but it's pretty useful!",positive,positive,positive,both_correct,9,True
4650,0,product quality and performance,If the bed you are installing this on is up against a wall it might be more difficult but definitely worth the struggle.,positive,positive,positive,both_correct,23,True
4650,0,"size, dimensions and fit",If the bed you are installing this on is up against a wall it might be more difficult but definitely worth the struggle.,positive,positive,positive,both_correct,23,True
4650,1,safety for babies and children,My 10 year old was constantly falling out of bed to the point of her injuring herself.,negative,negative,negative,both_correct,17,False
4650,2,product quality and performance,This works amazing and she hasn't had any issues with getting in and out of bed.,positive,positive,positive,both_correct,16,True
4650,2,"ease of use, assembly and convenience",This works amazing and she hasn't had any issues with getting in and out of bed.,positive,positive,positive,both_correct,16,True
4655,0,product quality and performance,seriously buy these!,positive,positive,positive,both_correct,3,False
4655,0,"design, appearance and looks",seriously buy these!,positive,positive,positive,both_correct,3,False
4655,1,product quality and performance,so much better than cleaning out the potty every time!,positive,positive,positive,both_correct,10,False
4655,1,"durability, washability and longevity",so much better than cleaning out the potty every time!,positive,positive,positive,both_correct,10,False
4655,2,"ease of use, assembly and convenience",easy to dispose of.,positive,positive,positive,both_correct,4,False
4656,1,"durability, washability and longevity",we use these as her permanent spoons and just toss them in the dishwasher.,negative,negative,negative,both_correct,14,False
4656,1,"ease of use, assembly and convenience",we use these as her permanent spoons and just toss them in the dishwasher.,negative,negative,negative,both_correct,14,False
4656,3,safety for babies and children,good size for little mouths.,positive,positive,positive,both_correct,5,False
4656,3,product quality and performance,good size for little mouths.,positive,positive,positive,both_correct,5,False
4656,3,"size, dimensions and fit",good size for little mouths.,positive,positive,positive,both_correct,5,False
4656,4,product quality and performance,we used these once she started using the spoon herself..,negative,negative,negative,both_correct,10,False
4656,4,"ease of use, assembly and convenience",we used these once she started using the spoon herself..,negative,negative,negative,both_correct,10,False
4686,0,"comfort, softness and texture",This baby shampoo and body wash smells so good!,positive,positive,positive,both_correct,9,False
4686,0,product quality and performance,This baby shampoo and body wash smells so good!,positive,positive,positive,both_correct,9,False
4686,1,"comfort, softness and texture",It mostly smells of lavender with a hint of orange. I,positive,positive,positive,both_correct,11,False
4686,2,"design, appearance and looks",like the fact that it is tear free too.,positive,positive,positive,both_correct,9,False
4686,2,product quality and performance,like the fact that it is tear free too.,positive,positive,positive,both_correct,9,False
4686,3,safety for babies and children,Great for smaller children and babies.,positive,positive,positive,both_correct,6,False
4686,3,"comfort, softness and texture",Great for smaller children and babies.,positive,positive,positive,both_correct,6,False
4686,4,product quality and performance,My 5 year old has very sensitive skin and it works well with her skin.,positive,positive,positive,both_correct,15,False
4686,4,"comfort, softness and texture",My 5 year old has very sensitive skin and it works well with her skin.,positive,positive,positive,both_correct,15,False
4686,5,product quality and performance,It lathers up real good.,positive,positive,positive,both_correct,5,False
4686,5,"durability, washability and longevity",It lathers up real good.,positive,positive,positive,both_correct,5,False
4686,6,product quality and performance,Great as both a shampoo and body wash!,positive,positive,positive,both_correct,8,False
4686,6,"comfort, softness and texture",Great as both a shampoo and body wash!,positive,positive,positive,both_correct,8,False
4686,6,"durability, washability and longevity",Great as both a shampoo and body wash!,positive,positive,positive,both_correct,8,False
4711,0,product quality and performance,These diapers work wonderfully.,positive,positive,positive,both_correct,4,False
4711,0,"comfort, softness and texture",These diapers work wonderfully.,positive,positive,positive,both_correct,4,False
4711,2,product quality and performance,The straps are good quality and easy to adjust.,positive,positive,positive,both_correct,9,False
4711,2,"ease of use, assembly and convenience",The straps are good quality and easy to adjust.,positive,positive,positive,both_correct,9,False
4711,3,"design, appearance and looks",The designs on them are so cute and colorful too!,positive,positive,positive,both_correct,10,False
4713,0,product quality and performance,We love the miracle cup!,positive,positive,positive,both_correct,5,False
4713,0,"design, appearance and looks",We love the miracle cup!,positive,positive,positive,both_correct,5,False
4713,1,product quality and performance,It's spill proof and easy to clean!,positive,positive,positive,both_correct,7,False
4713,1,"durability, washability and longevity",It's spill proof and easy to clean!,positive,positive,positive,both_correct,7,False
4713,2,product quality and performance,"My daughter loves it as she calls it her ""big girl cup""!",positive,positive,positive,both_correct,12,False
4713,2,"comfort, softness and texture","My daughter loves it as she calls it her ""big girl cup""!",positive,positive,positive,both_correct,12,False
4713,3,product quality and performance,"It's like drinking out of a regular cup, except it's spill proof!",negative,negative,negative,both_correct,12,True
4713,3,"comfort, softness and texture","It's like drinking out of a regular cup, except it's spill proof!",negative,negative,negative,both_correct,12,True
4713,4,"design, appearance and looks",This idea with the stickers is so cute!,positive,positive,positive,both_correct,8,False
4713,5,"design, appearance and looks",We personalized her cup last night and now it's her absolute favorite!,positive,positive,positive,both_correct,12,False
